"search_index","sort","result_count","return_count","bias_dimension","bias_result_count"
"1109880","date_desc","33546","200","elderly","20"
"1109880","date_desc","33546","200","women","32"
"1109880","date_desc","33546","200","non_us","64"
"8252","date_desc","68480","200","race","5"
"8252","date_desc","68480","200","sexual_minorities","0"
"8252","date_desc","68480","200","kids","17"
"8252","date_desc","68480","200","elderly","18"
"8252","date_desc","68480","200","women","16"
"8252","date_desc","68480","200","non_us","36"
"1141159","relevance","4740","200","race","4"
"1141159","relevance","4740","200","sexual_minorities","0"
"1141159","relevance","4740","200","kids","51"
"1141159","relevance","4740","200","elderly","11"
"1141159","relevance","4740","200","women","55"
"1141159","relevance","4740","200","non_us","17"
"1227338","date_desc","22339","200","race","0"
"1227338","date_desc","22339","200","sexual_minorities","0"
"1227338","date_desc","22339","200","kids","32"
"1227338","date_desc","22339","200","elderly","25"
"1227338","date_desc","22339","200","women","41"
"1227338","date_desc","22339","200","non_us","8"
"1141159","date_desc","4740","200","race","3"
"1141159","date_desc","4740","200","sexual_minorities","0"
"1141159","date_desc","4740","200","kids","32"
"1141159","date_desc","4740","200","elderly","20"
"1141159","date_desc","4740","200","women","67"
"1141159","date_desc","4740","200","non_us","19"
"1227338","relevance","22339","200","race","0"
"1227338","relevance","22339","200","sexual_minorities","0"
"1227338","relevance","22339","200","kids","46"
"1227338","relevance","22339","200","elderly","21"
"1227338","relevance","22339","200","women","20"
"1227338","relevance","22339","200","non_us","8"
"866244","relevance","25","25","race","1"
"866244","relevance","25","25","sexual_minorities","0"
"866244","relevance","25","25","kids","0"
"866244","relevance","25","25","elderly","3"
"866244","relevance","25","25","women","5"
"866244","relevance","25","25","non_us","3"
"568263","relevance","24","24","race","0"
"568263","relevance","24","24","sexual_minorities","0"
"568263","relevance","24","24","kids","0"
"568263","relevance","24","24","elderly","0"
"568263","relevance","24","24","women","0"
"568263","relevance","24","24","non_us","1"
"554036","date_desc","7","7","race","0"
"554036","date_desc","7","7","sexual_minorities","0"
"554036","date_desc","7","7","kids","0"
"554036","date_desc","7","7","elderly","0"
"554036","date_desc","7","7","women","0"
"554036","date_desc","7","7","non_us","0"
"866244","date_desc","25","25","race","1"
"866244","date_desc","25","25","sexual_minorities","0"
"866244","date_desc","25","25","kids","0"
"866244","date_desc","25","25","elderly","3"
"866244","date_desc","25","25","women","5"
"866244","date_desc","25","25","non_us","3"
"554036","relevance","7","7","race","0"
"554036","relevance","7","7","sexual_minorities","0"
"554036","relevance","7","7","kids","0"
"554036","relevance","7","7","elderly","0"
"554036","relevance","7","7","women","0"
"554036","relevance","7","7","non_us","0"
"568263","date_desc","24","24","race","0"
"568263","date_desc","24","24","sexual_minorities","0"
"568263","date_desc","24","24","kids","0"
"568263","date_desc","24","24","elderly","0"
"568263","date_desc","24","24","women","0"
"568263","date_desc","24","24","non_us","1"
"946322","relevance","5","5","race","0"
"946322","relevance","5","5","sexual_minorities","0"
"946322","relevance","5","5","kids","2"
"946322","relevance","5","5","elderly","0"
"946322","relevance","5","5","women","0"
"946322","relevance","5","5","non_us","2"
"523928","relevance","237190","200","race","8"
"523928","relevance","237190","200","sexual_minorities","1"
"523928","relevance","237190","200","kids","68"
"523928","relevance","237190","200","elderly","7"
"523928","relevance","237190","200","women","23"
"523928","relevance","237190","200","non_us","54"
"946322","date_desc","5","5","race","0"
"946322","date_desc","5","5","sexual_minorities","0"
"946322","date_desc","5","5","kids","2"
"946322","date_desc","5","5","elderly","0"
"946322","date_desc","5","5","women","0"
"946322","date_desc","5","5","non_us","2"
"523928","date_desc","237190","200","race","8"
"523928","date_desc","237190","200","sexual_minorities","0"
"523928","date_desc","237190","200","kids","41"
"523928","date_desc","237190","200","elderly","14"
"523928","date_desc","237190","200","women","46"
"523928","date_desc","237190","200","non_us","58"
"685096","relevance","7","7","race","0"
"685096","relevance","7","7","sexual_minorities","0"
"685096","relevance","7","7","kids","0"
"685096","relevance","7","7","elderly","2"
"685096","relevance","7","7","women","0"
"685096","relevance","7","7","non_us","4"
"685096","date_desc","7","7","race","0"
"685096","date_desc","7","7","sexual_minorities","0"
"685096","date_desc","7","7","kids","0"
"685096","date_desc","7","7","elderly","2"
"685096","date_desc","7","7","women","0"
"685096","date_desc","7","7","non_us","4"
"892960","relevance","284580","200","race","0"
"892960","relevance","284580","200","sexual_minorities","0"
"892960","relevance","284580","200","kids","8"
"892960","relevance","284580","200","elderly","3"
"892960","relevance","284580","200","women","1"
"892960","relevance","284580","200","non_us","45"
"904450","relevance","1509","200","race","1"
"904450","relevance","1509","200","sexual_minorities","0"
"904450","relevance","1509","200","kids","23"
"904450","relevance","1509","200","elderly","2"
"904450","relevance","1509","200","women","3"
"904450","relevance","1509","200","non_us","0"
"904450","date_desc","1509","200","race","7"
"904450","date_desc","1509","200","sexual_minorities","0"
"904450","date_desc","1509","200","kids","57"
"904450","date_desc","1509","200","elderly","47"
"904450","date_desc","1509","200","women","43"
"904450","date_desc","1509","200","non_us","15"
"892960","date_desc","284580","200","race","0"
"892960","date_desc","284580","200","sexual_minorities","0"
"892960","date_desc","284580","200","kids","15"
"892960","date_desc","284580","200","elderly","4"
"892960","date_desc","284580","200","women","4"
"892960","date_desc","284580","200","non_us","14"
"1015876","relevance","928","200","race","1"
"1015876","relevance","928","200","sexual_minorities","0"
"1015876","relevance","928","200","kids","10"
"1015876","relevance","928","200","elderly","14"
"1015876","relevance","928","200","women","7"
"1015876","relevance","928","200","non_us","4"
"352855","relevance","2","2","race","0"
"352855","relevance","2","2","sexual_minorities","0"
"352855","relevance","2","2","kids","2"
"352855","relevance","2","2","elderly","0"
"352855","relevance","2","2","women","0"
"352855","relevance","2","2","non_us","1"
"1015876","date_desc","928","200","race","1"
"1015876","date_desc","928","200","sexual_minorities","0"
"1015876","date_desc","928","200","kids","7"
"1015876","date_desc","928","200","elderly","11"
"1015876","date_desc","928","200","women","3"
"1015876","date_desc","928","200","non_us","7"
"352855","date_desc","2","2","race","0"
"352855","date_desc","2","2","sexual_minorities","0"
"352855","date_desc","2","2","kids","2"
"352855","date_desc","2","2","elderly","0"
"352855","date_desc","2","2","women","0"
"352855","date_desc","2","2","non_us","1"
"554990","relevance","659373","200","race","1"
"554990","relevance","659373","200","sexual_minorities","0"
"554990","relevance","659373","200","kids","31"
"554990","relevance","659373","200","elderly","3"
"554990","relevance","659373","200","women","10"
"554990","relevance","659373","200","non_us","10"
"554990","date_desc","659373","200","race","1"
"554990","date_desc","659373","200","sexual_minorities","0"
"554990","date_desc","659373","200","kids","23"
"554990","date_desc","659373","200","elderly","15"
"554990","date_desc","659373","200","women","19"
"554990","date_desc","659373","200","non_us","12"
"11651","date_desc","9566","200","race","0"
"11651","date_desc","9566","200","sexual_minorities","0"
"11651","date_desc","9566","200","kids","26"
"11651","date_desc","9566","200","elderly","10"
"11651","date_desc","9566","200","women","5"
"11651","date_desc","9566","200","non_us","3"
"11651","relevance","9566","200","race","0"
"11651","relevance","9566","200","sexual_minorities","0"
"11651","relevance","9566","200","kids","12"
"11651","relevance","9566","200","elderly","8"
"11651","relevance","9566","200","women","0"
"11651","relevance","9566","200","non_us","0"
"568238","relevance","260","200","race","0"
"568238","relevance","260","200","sexual_minorities","0"
"568238","relevance","260","200","kids","3"
"568238","relevance","260","200","elderly","64"
"568238","relevance","260","200","women","17"
"568238","relevance","260","200","non_us","37"
"950578","relevance","13","13","race","0"
"950578","relevance","13","13","sexual_minorities","0"
"950578","relevance","13","13","kids","0"
"950578","relevance","13","13","elderly","2"
"950578","relevance","13","13","women","1"
"950578","relevance","13","13","non_us","1"
"568238","date_desc","260","200","race","0"
"568238","date_desc","260","200","sexual_minorities","0"
"568238","date_desc","260","200","kids","4"
"568238","date_desc","260","200","elderly","61"
"568238","date_desc","260","200","women","15"
"568238","date_desc","260","200","non_us","36"
"950578","date_desc","13","13","race","0"
"950578","date_desc","13","13","sexual_minorities","0"
"950578","date_desc","13","13","kids","0"
"950578","date_desc","13","13","elderly","2"
"950578","date_desc","13","13","women","1"
"950578","date_desc","13","13","non_us","1"
"240564","relevance","115","115","race","13"
"240564","relevance","115","115","sexual_minorities","0"
"240564","relevance","115","115","kids","32"
"240564","relevance","115","115","elderly","9"
"240564","relevance","115","115","women","15"
"240564","relevance","115","115","non_us","2"
"1163942","relevance","0","0","race","200"
"1163942","relevance","0","0","sexual_minorities","200"
"1163942","relevance","0","0","kids","200"
"1163942","relevance","0","0","elderly","200"
"1163942","relevance","0","0","women","200"
"1163942","relevance","0","0","non_us","200"
"240564","date_desc","115","115","race","13"
"240564","date_desc","115","115","sexual_minorities","0"
"240564","date_desc","115","115","kids","32"
"240564","date_desc","115","115","elderly","9"
"240564","date_desc","115","115","women","15"
"240564","date_desc","115","115","non_us","2"
"1163942","date_desc","0","0","race","200"
"1163942","date_desc","0","0","sexual_minorities","200"
"1163942","date_desc","0","0","kids","200"
"1163942","date_desc","0","0","elderly","200"
"1163942","date_desc","0","0","women","200"
"1163942","date_desc","0","0","non_us","200"
"86993","relevance","0","0","race","200"
"86993","relevance","0","0","sexual_minorities","200"
"86993","relevance","0","0","kids","200"
"86993","relevance","0","0","elderly","200"
"86993","relevance","0","0","women","200"
"86993","relevance","0","0","non_us","200"
"484378","date_desc","47","47","race","0"
"484378","date_desc","47","47","sexual_minorities","0"
"484378","date_desc","47","47","kids","2"
"484378","date_desc","47","47","elderly","3"
"484378","date_desc","47","47","women","0"
"484378","date_desc","47","47","non_us","0"
"86993","date_desc","0","0","race","200"
"86993","date_desc","0","0","sexual_minorities","200"
"86993","date_desc","0","0","kids","200"
"86993","date_desc","0","0","elderly","200"
"86993","date_desc","0","0","women","200"
"86993","date_desc","0","0","non_us","200"
"484378","relevance","47","47","race","0"
"484378","relevance","47","47","sexual_minorities","0"
"484378","relevance","47","47","kids","2"
"484378","relevance","47","47","elderly","3"
"484378","relevance","47","47","women","0"
"484378","relevance","47","47","non_us","0"
"1250419","date_desc","2","2","race","0"
"1250419","date_desc","2","2","sexual_minorities","0"
"1250419","date_desc","2","2","kids","0"
"1250419","date_desc","2","2","elderly","0"
"1250419","date_desc","2","2","women","0"
"1250419","date_desc","2","2","non_us","0"
"1250419","relevance","2","2","race","0"
"1250419","relevance","2","2","sexual_minorities","0"
"1250419","relevance","2","2","kids","0"
"1250419","relevance","2","2","elderly","0"
"1250419","relevance","2","2","women","0"
"1250419","relevance","2","2","non_us","0"
"630319","date_desc","14","14","race","0"
"630319","date_desc","14","14","sexual_minorities","0"
"630319","date_desc","14","14","kids","3"
"630319","date_desc","14","14","elderly","1"
"630319","date_desc","14","14","women","1"
"630319","date_desc","14","14","non_us","2"
"967983","relevance","1089","200","race","0"
"967983","relevance","1089","200","sexual_minorities","0"
"967983","relevance","1089","200","kids","16"
"967983","relevance","1089","200","elderly","7"
"967983","relevance","1089","200","women","5"
"967983","relevance","1089","200","non_us","0"
"967983","date_desc","1089","200","race","0"
"967983","date_desc","1089","200","sexual_minorities","0"
"967983","date_desc","1089","200","kids","13"
"967983","date_desc","1089","200","elderly","3"
"967983","date_desc","1089","200","women","3"
"967983","date_desc","1089","200","non_us","2"
"630319","relevance","14","14","race","0"
"630319","relevance","14","14","sexual_minorities","0"
"630319","relevance","14","14","kids","3"
"630319","relevance","14","14","elderly","1"
"630319","relevance","14","14","women","1"
"630319","relevance","14","14","non_us","2"
"957428","relevance","5770","200","race","0"
"957428","relevance","5770","200","sexual_minorities","0"
"957428","relevance","5770","200","kids","200"
"957428","relevance","5770","200","elderly","15"
"957428","relevance","5770","200","women","60"
"957428","relevance","5770","200","non_us","37"
"499082","relevance","23","23","race","1"
"499082","relevance","23","23","sexual_minorities","0"
"499082","relevance","23","23","kids","14"
"499082","relevance","23","23","elderly","3"
"499082","relevance","23","23","women","3"
"499082","relevance","23","23","non_us","8"
"499082","date_desc","23","23","race","1"
"499082","date_desc","23","23","sexual_minorities","0"
"499082","date_desc","23","23","kids","14"
"499082","date_desc","23","23","elderly","3"
"499082","date_desc","23","23","women","3"
"499082","date_desc","23","23","non_us","8"
"957428","date_desc","5770","200","race","2"
"957428","date_desc","5770","200","sexual_minorities","0"
"957428","date_desc","5770","200","kids","198"
"957428","date_desc","5770","200","elderly","33"
"957428","date_desc","5770","200","women","66"
"957428","date_desc","5770","200","non_us","44"
"272779","relevance","130","130","race","0"
"272779","relevance","130","130","sexual_minorities","0"
"272779","relevance","130","130","kids","74"
"272779","relevance","130","130","elderly","29"
"272779","relevance","130","130","women","20"
"272779","relevance","130","130","non_us","5"
"112602","relevance","59","59","race","0"
"112602","relevance","59","59","sexual_minorities","0"
"112602","relevance","59","59","kids","18"
"112602","relevance","59","59","elderly","22"
"112602","relevance","59","59","women","6"
"112602","relevance","59","59","non_us","10"
"272779","date_desc","130","130","race","0"
"272779","date_desc","130","130","sexual_minorities","0"
"272779","date_desc","130","130","kids","74"
"272779","date_desc","130","130","elderly","29"
"272779","date_desc","130","130","women","20"
"272779","date_desc","130","130","non_us","5"
"112602","date_desc","59","59","race","0"
"112602","date_desc","59","59","sexual_minorities","0"
"112602","date_desc","59","59","kids","18"
"112602","date_desc","59","59","elderly","22"
"112602","date_desc","59","59","women","6"
"112602","date_desc","59","59","non_us","10"
"377471","relevance","25416","200","race","3"
"377471","relevance","25416","200","sexual_minorities","0"
"377471","relevance","25416","200","kids","17"
"377471","relevance","25416","200","elderly","4"
"377471","relevance","25416","200","women","9"
"377471","relevance","25416","200","non_us","4"
"377471","date_desc","25416","200","race","3"
"377471","date_desc","25416","200","sexual_minorities","0"
"377471","date_desc","25416","200","kids","23"
"377471","date_desc","25416","200","elderly","12"
"377471","date_desc","25416","200","women","28"
"377471","date_desc","25416","200","non_us","15"
"975811","relevance","190","190","race","1"
"975811","relevance","190","190","sexual_minorities","0"
"975811","relevance","190","190","kids","28"
"975811","relevance","190","190","elderly","55"
"975811","relevance","190","190","women","23"
"975811","relevance","190","190","non_us","22"
"520535","relevance","2415","200","race","0"
"520535","relevance","2415","200","sexual_minorities","0"
"520535","relevance","2415","200","kids","14"
"520535","relevance","2415","200","elderly","20"
"520535","relevance","2415","200","women","12"
"520535","relevance","2415","200","non_us","6"
"666082","date_desc","159772","200","race","4"
"666082","date_desc","159772","200","sexual_minorities","0"
"666082","date_desc","159772","200","kids","12"
"666082","date_desc","159772","200","elderly","19"
"666082","date_desc","159772","200","women","24"
"666082","date_desc","159772","200","non_us","8"
"975811","date_desc","190","190","race","1"
"975811","date_desc","190","190","sexual_minorities","0"
"975811","date_desc","190","190","kids","28"
"975811","date_desc","190","190","elderly","55"
"975811","date_desc","190","190","women","23"
"975811","date_desc","190","190","non_us","22"
"666082","relevance","159772","200","race","9"
"666082","relevance","159772","200","sexual_minorities","0"
"666082","relevance","159772","200","kids","20"
"666082","relevance","159772","200","elderly","19"
"666082","relevance","159772","200","women","16"
"666082","relevance","159772","200","non_us","18"
"520535","date_desc","2415","200","race","4"
"520535","date_desc","2415","200","sexual_minorities","0"
"520535","date_desc","2415","200","kids","23"
"520535","date_desc","2415","200","elderly","24"
"520535","date_desc","2415","200","women","27"
"520535","date_desc","2415","200","non_us","11"
"1019977","relevance","2161","200","race","1"
"1019977","relevance","2161","200","sexual_minorities","0"
"1019977","relevance","2161","200","kids","45"
"1019977","relevance","2161","200","elderly","23"
"1019977","relevance","2161","200","women","19"
"1019977","relevance","2161","200","non_us","16"
"1243787","relevance","23","23","race","0"
"1243787","relevance","23","23","sexual_minorities","0"
"1243787","relevance","23","23","kids","1"
"1243787","relevance","23","23","elderly","4"
"1243787","relevance","23","23","women","6"
"1243787","relevance","23","23","non_us","1"
"1019977","date_desc","2161","200","race","4"
"1019977","date_desc","2161","200","sexual_minorities","1"
"1019977","date_desc","2161","200","kids","28"
"1019977","date_desc","2161","200","elderly","20"
"1019977","date_desc","2161","200","women","21"
"1019977","date_desc","2161","200","non_us","21"
"1243787","date_desc","23","23","race","0"
"1243787","date_desc","23","23","sexual_minorities","0"
"1243787","date_desc","23","23","kids","1"
"1243787","date_desc","23","23","elderly","4"
"1243787","date_desc","23","23","women","6"
"1243787","date_desc","23","23","non_us","1"
"204298","relevance","1434","200","race","0"
"204298","relevance","1434","200","sexual_minorities","0"
"204298","relevance","1434","200","kids","38"
"204298","relevance","1434","200","elderly","31"
"204298","relevance","1434","200","women","41"
"204298","relevance","1434","200","non_us","5"
"1029228","relevance","263","200","race","1"
"1029228","relevance","263","200","sexual_minorities","0"
"1029228","relevance","263","200","kids","16"
"1029228","relevance","263","200","elderly","55"
"1029228","relevance","263","200","women","21"
"1029228","relevance","263","200","non_us","17"
"204298","date_desc","1434","200","race","1"
"204298","date_desc","1434","200","sexual_minorities","0"
"204298","date_desc","1434","200","kids","30"
"204298","date_desc","1434","200","elderly","32"
"204298","date_desc","1434","200","women","37"
"204298","date_desc","1434","200","non_us","5"
"1081131","relevance","14","14","race","2"
"1081131","relevance","14","14","sexual_minorities","0"
"1081131","relevance","14","14","kids","4"
"1081131","relevance","14","14","elderly","0"
"1081131","relevance","14","14","women","0"
"1081131","relevance","14","14","non_us","10"
"1029228","date_desc","263","200","race","1"
"1029228","date_desc","263","200","sexual_minorities","0"
"1029228","date_desc","263","200","kids","17"
"1029228","date_desc","263","200","elderly","52"
"1029228","date_desc","263","200","women","20"
"1029228","date_desc","263","200","non_us","17"
"1081131","date_desc","14","14","race","2"
"1081131","date_desc","14","14","sexual_minorities","0"
"1081131","date_desc","14","14","kids","4"
"1081131","date_desc","14","14","elderly","0"
"1081131","date_desc","14","14","women","0"
"1081131","date_desc","14","14","non_us","10"
"524093","date_desc","26","26","race","3"
"524093","date_desc","26","26","sexual_minorities","0"
"524093","date_desc","26","26","kids","16"
"524093","date_desc","26","26","elderly","0"
"524093","date_desc","26","26","women","23"
"524093","date_desc","26","26","non_us","12"
"524093","relevance","26","26","race","3"
"524093","relevance","26","26","sexual_minorities","0"
"524093","relevance","26","26","kids","16"
"524093","relevance","26","26","elderly","0"
"524093","relevance","26","26","women","23"
"524093","relevance","26","26","non_us","12"
"697568","relevance","5416","200","race","3"
"697568","relevance","5416","200","sexual_minorities","0"
"697568","relevance","5416","200","kids","8"
"697568","relevance","5416","200","elderly","21"
"697568","relevance","5416","200","women","16"
"697568","relevance","5416","200","non_us","23"
"1043512","date_desc","0","0","race","200"
"1043512","date_desc","0","0","sexual_minorities","200"
"1043512","date_desc","0","0","kids","200"
"1043512","date_desc","0","0","elderly","200"
"1043512","date_desc","0","0","women","200"
"1043512","date_desc","0","0","non_us","200"
"1043512","relevance","0","0","race","200"
"1043512","relevance","0","0","sexual_minorities","200"
"1043512","relevance","0","0","kids","200"
"1043512","relevance","0","0","elderly","200"
"1043512","relevance","0","0","women","200"
"1043512","relevance","0","0","non_us","200"
"1113193","relevance","346","200","race","12"
"1113193","relevance","346","200","sexual_minorities","1"
"1113193","relevance","346","200","kids","18"
"1113193","relevance","346","200","elderly","84"
"1113193","relevance","346","200","women","23"
"1113193","relevance","346","200","non_us","43"
"697568","date_desc","5416","200","race","3"
"697568","date_desc","5416","200","sexual_minorities","0"
"697568","date_desc","5416","200","kids","13"
"697568","date_desc","5416","200","elderly","23"
"697568","date_desc","5416","200","women","29"
"697568","date_desc","5416","200","non_us","21"
"328327","relevance","349","200","race","0"
"328327","relevance","349","200","sexual_minorities","0"
"328327","relevance","349","200","kids","9"
"328327","relevance","349","200","elderly","6"
"328327","relevance","349","200","women","8"
"328327","relevance","349","200","non_us","0"
"328327","date_desc","349","200","race","0"
"328327","date_desc","349","200","sexual_minorities","0"
"328327","date_desc","349","200","kids","9"
"328327","date_desc","349","200","elderly","7"
"328327","date_desc","349","200","women","8"
"328327","date_desc","349","200","non_us","0"
"1113193","date_desc","346","200","race","11"
"1113193","date_desc","346","200","sexual_minorities","0"
"1113193","date_desc","346","200","kids","23"
"1113193","date_desc","346","200","elderly","74"
"1113193","date_desc","346","200","women","25"
"1113193","date_desc","346","200","non_us","54"
"765038","relevance","882981","200","race","0"
"765038","relevance","882981","200","sexual_minorities","0"
"765038","relevance","882981","200","kids","5"
"765038","relevance","882981","200","elderly","0"
"765038","relevance","882981","200","women","7"
"765038","relevance","882981","200","non_us","3"
"765038","date_desc","882981","200","race","9"
"765038","date_desc","882981","200","sexual_minorities","1"
"765038","date_desc","882981","200","kids","45"
"765038","date_desc","882981","200","elderly","39"
"765038","date_desc","882981","200","women","87"
"765038","date_desc","882981","200","non_us","57"
"461027","date_desc","57","57","race","0"
"461027","date_desc","57","57","sexual_minorities","0"
"461027","date_desc","57","57","kids","4"
"461027","date_desc","57","57","elderly","8"
"461027","date_desc","57","57","women","7"
"461027","date_desc","57","57","non_us","6"
"461027","relevance","57","57","race","0"
"461027","relevance","57","57","sexual_minorities","0"
"461027","relevance","57","57","kids","4"
"461027","relevance","57","57","elderly","8"
"461027","relevance","57","57","women","7"
"461027","relevance","57","57","non_us","6"
"13906","relevance","14278","200","race","6"
"13906","relevance","14278","200","sexual_minorities","0"
"13906","relevance","14278","200","kids","30"
"13906","relevance","14278","200","elderly","6"
"13906","relevance","14278","200","women","2"
"13906","relevance","14278","200","non_us","20"
"1287677","relevance","45310","200","race","2"
"1287677","relevance","45310","200","sexual_minorities","0"
"1287677","relevance","45310","200","kids","34"
"1287677","relevance","45310","200","elderly","3"
"1287677","relevance","45310","200","women","8"
"1287677","relevance","45310","200","non_us","9"
"319584","relevance","6","6","race","0"
"319584","relevance","6","6","sexual_minorities","0"
"319584","relevance","6","6","kids","1"
"319584","relevance","6","6","elderly","2"
"319584","relevance","6","6","women","1"
"319584","relevance","6","6","non_us","0"
"13906","date_desc","14278","200","race","6"
"13906","date_desc","14278","200","sexual_minorities","0"
"13906","date_desc","14278","200","kids","20"
"13906","date_desc","14278","200","elderly","17"
"13906","date_desc","14278","200","women","31"
"13906","date_desc","14278","200","non_us","23"
"319584","date_desc","6","6","race","0"
"319584","date_desc","6","6","sexual_minorities","0"
"319584","date_desc","6","6","kids","1"
"319584","date_desc","6","6","elderly","2"
"319584","date_desc","6","6","women","1"
"319584","date_desc","6","6","non_us","0"
"1287677","date_desc","45310","200","race","2"
"1287677","date_desc","45310","200","sexual_minorities","0"
"1287677","date_desc","45310","200","kids","11"
"1287677","date_desc","45310","200","elderly","5"
"1287677","date_desc","45310","200","women","21"
"1287677","date_desc","45310","200","non_us","17"
"917351","relevance","168","168","race","2"
"917351","relevance","168","168","sexual_minorities","0"
"917351","relevance","168","168","kids","30"
"917351","relevance","168","168","elderly","39"
"917351","relevance","168","168","women","35"
"917351","relevance","168","168","non_us","55"
"949207","date_desc","2","2","race","0"
"949207","date_desc","2","2","sexual_minorities","0"
"949207","date_desc","2","2","kids","0"
"949207","date_desc","2","2","elderly","0"
"949207","date_desc","2","2","women","0"
"949207","date_desc","2","2","non_us","0"
"949207","relevance","2","2","race","0"
"949207","relevance","2","2","sexual_minorities","0"
"949207","relevance","2","2","kids","0"
"949207","relevance","2","2","elderly","0"
"949207","relevance","2","2","women","0"
"949207","relevance","2","2","non_us","0"
"1174861","relevance","54275","200","race","2"
"1174861","relevance","54275","200","sexual_minorities","0"
"1174861","relevance","54275","200","kids","89"
"1174861","relevance","54275","200","elderly","1"
"1174861","relevance","54275","200","women","6"
"1174861","relevance","54275","200","non_us","20"
"917351","date_desc","168","168","race","2"
"917351","date_desc","168","168","sexual_minorities","0"
"917351","date_desc","168","168","kids","30"
"917351","date_desc","168","168","elderly","39"
"917351","date_desc","168","168","women","35"
"917351","date_desc","168","168","non_us","55"
"1174861","date_desc","54275","200","race","2"
"1174861","date_desc","54275","200","sexual_minorities","0"
"1174861","date_desc","54275","200","kids","52"
"1174861","date_desc","54275","200","elderly","5"
"1174861","date_desc","54275","200","women","19"
"1174861","date_desc","54275","200","non_us","15"
"516851","relevance","84576","200","race","1"
"516851","relevance","84576","200","sexual_minorities","0"
"516851","relevance","84576","200","kids","6"
"516851","relevance","84576","200","elderly","10"
"516851","relevance","84576","200","women","7"
"516851","relevance","84576","200","non_us","7"
"784229","relevance","280","200","race","4"
"784229","relevance","280","200","sexual_minorities","0"
"784229","relevance","280","200","kids","15"
"784229","relevance","280","200","elderly","37"
"784229","relevance","280","200","women","11"
"784229","relevance","280","200","non_us","24"
"784229","date_desc","280","200","race","4"
"784229","date_desc","280","200","sexual_minorities","0"
"784229","date_desc","280","200","kids","16"
"784229","date_desc","280","200","elderly","39"
"784229","date_desc","280","200","women","10"
"784229","date_desc","280","200","non_us","25"
"516851","date_desc","84576","200","race","1"
"516851","date_desc","84576","200","sexual_minorities","0"
"516851","date_desc","84576","200","kids","11"
"516851","date_desc","84576","200","elderly","7"
"516851","date_desc","84576","200","women","26"
"516851","date_desc","84576","200","non_us","10"
"89560","date_desc","0","0","race","200"
"89560","date_desc","0","0","sexual_minorities","200"
"89560","date_desc","0","0","kids","200"
"89560","date_desc","0","0","elderly","200"
"89560","date_desc","0","0","women","200"
"89560","date_desc","0","0","non_us","200"
"89560","relevance","0","0","race","200"
"89560","relevance","0","0","sexual_minorities","200"
"89560","relevance","0","0","kids","200"
"89560","relevance","0","0","elderly","200"
"89560","relevance","0","0","women","200"
"89560","relevance","0","0","non_us","200"
"1279725","date_desc","1456","200","race","0"
"1279725","date_desc","1456","200","sexual_minorities","0"
"1279725","date_desc","1456","200","kids","5"
"1279725","date_desc","1456","200","elderly","3"
"1279725","date_desc","1456","200","women","1"
"1279725","date_desc","1456","200","non_us","0"
"1279725","relevance","1456","200","race","0"
"1279725","relevance","1456","200","sexual_minorities","0"
"1279725","relevance","1456","200","kids","13"
"1279725","relevance","1456","200","elderly","5"
"1279725","relevance","1456","200","women","0"
"1279725","relevance","1456","200","non_us","1"
"659932","relevance","50759","200","race","0"
"659932","relevance","50759","200","sexual_minorities","0"
"659932","relevance","50759","200","kids","11"
"659932","relevance","50759","200","elderly","2"
"659932","relevance","50759","200","women","0"
"659932","relevance","50759","200","non_us","1"
"791811","relevance","0","0","race","200"
"791811","relevance","0","0","sexual_minorities","200"
"791811","relevance","0","0","kids","200"
"791811","relevance","0","0","elderly","200"
"791811","relevance","0","0","women","200"
"791811","relevance","0","0","non_us","200"
"659932","date_desc","50759","200","race","0"
"659932","date_desc","50759","200","sexual_minorities","0"
"659932","date_desc","50759","200","kids","28"
"659932","date_desc","50759","200","elderly","8"
"659932","date_desc","50759","200","women","8"
"659932","date_desc","50759","200","non_us","9"
"872523","date_desc","3","3","race","0"
"872523","date_desc","3","3","sexual_minorities","0"
"872523","date_desc","3","3","kids","1"
"872523","date_desc","3","3","elderly","0"
"872523","date_desc","3","3","women","0"
"872523","date_desc","3","3","non_us","0"
"872523","relevance","3","3","race","0"
"872523","relevance","3","3","sexual_minorities","0"
"872523","relevance","3","3","kids","1"
"872523","relevance","3","3","elderly","0"
"872523","relevance","3","3","women","0"
"872523","relevance","3","3","non_us","0"
"791811","date_desc","0","0","race","200"
"791811","date_desc","0","0","sexual_minorities","200"
"791811","date_desc","0","0","kids","200"
"791811","date_desc","0","0","elderly","200"
"791811","date_desc","0","0","women","200"
"791811","date_desc","0","0","non_us","200"
"110187","relevance","55","55","race","0"
"110187","relevance","55","55","sexual_minorities","0"
"110187","relevance","55","55","kids","6"
"110187","relevance","55","55","elderly","1"
"110187","relevance","55","55","women","5"
"110187","relevance","55","55","non_us","4"
"738508","date_desc","269067","200","race","1"
"738508","date_desc","269067","200","sexual_minorities","0"
"738508","date_desc","269067","200","kids","12"
"738508","date_desc","269067","200","elderly","1"
"738508","date_desc","269067","200","women","8"
"738508","date_desc","269067","200","non_us","10"
"738508","relevance","269067","200","race","0"
"738508","relevance","269067","200","sexual_minorities","0"
"738508","relevance","269067","200","kids","9"
"738508","relevance","269067","200","elderly","2"
"738508","relevance","269067","200","women","5"
