"search_index","sort","result_count","return_count","error_count","bias_dimension","bias_result_count"
"365775","date_desc","452","200","0","women","0"
"365775","date_desc","452","200","0","non_us","1"
"231901","relevance","12","12","0","race","0"
"231901","relevance","12","12","0","sexual_minorities","0"
"231901","relevance","12","12","0","kids","3"
"231901","relevance","12","12","0","elderly","2"
"231901","relevance","12","12","0","women","2"
"231901","relevance","12","12","0","non_us","0"
"109657","relevance","25","25","0","race","0"
"109657","relevance","25","25","0","sexual_minorities","0"
"109657","relevance","25","25","0","kids","4"
"109657","relevance","25","25","0","elderly","1"
"109657","relevance","25","25","0","women","0"
"109657","relevance","25","25","0","non_us","1"
"544768","date_desc","0","0","0","race","200"
"544768","date_desc","0","0","0","sexual_minorities","200"
"544768","date_desc","0","0","0","kids","200"
"544768","date_desc","0","0","0","elderly","200"
"544768","date_desc","0","0","0","women","200"
"544768","date_desc","0","0","0","non_us","200"
"544768","relevance","0","0","0","race","200"
"544768","relevance","0","0","0","sexual_minorities","200"
"544768","relevance","0","0","0","kids","200"
"544768","relevance","0","0","0","elderly","200"
"544768","relevance","0","0","0","women","200"
"544768","relevance","0","0","0","non_us","200"
"231901","date_desc","12","12","0","race","0"
"231901","date_desc","12","12","0","sexual_minorities","0"
"231901","date_desc","12","12","0","kids","3"
"231901","date_desc","12","12","0","elderly","2"
"231901","date_desc","12","12","0","women","2"
"231901","date_desc","12","12","0","non_us","0"
"109657","date_desc","25","25","0","race","0"
"109657","date_desc","25","25","0","sexual_minorities","0"
"109657","date_desc","25","25","0","kids","4"
"109657","date_desc","25","25","0","elderly","1"
"109657","date_desc","25","25","0","women","0"
"109657","date_desc","25","25","0","non_us","1"
"527946","date_desc","6","6","0","race","0"
"527946","date_desc","6","6","0","sexual_minorities","0"
"527946","date_desc","6","6","0","kids","1"
"527946","date_desc","6","6","0","elderly","0"
"527946","date_desc","6","6","0","women","1"
"527946","date_desc","6","6","0","non_us","1"
"1162842","date_desc","0","0","0","race","200"
"1162842","date_desc","0","0","0","sexual_minorities","200"
"1162842","date_desc","0","0","0","kids","200"
"1162842","date_desc","0","0","0","elderly","200"
"1162842","date_desc","0","0","0","women","200"
"1162842","date_desc","0","0","0","non_us","200"
"527946","relevance","6","6","0","race","0"
"527946","relevance","6","6","0","sexual_minorities","0"
"527946","relevance","6","6","0","kids","1"
"527946","relevance","6","6","0","elderly","0"
"527946","relevance","6","6","0","women","1"
"527946","relevance","6","6","0","non_us","1"
"1162842","relevance","0","0","0","race","200"
"1162842","relevance","0","0","0","sexual_minorities","200"
"1162842","relevance","0","0","0","kids","200"
"1162842","relevance","0","0","0","elderly","200"
"1162842","relevance","0","0","0","women","200"
"1162842","relevance","0","0","0","non_us","200"
"329590","relevance","18","18","0","race","0"
"329590","relevance","18","18","0","sexual_minorities","0"
"329590","relevance","18","18","0","kids","1"
"329590","relevance","18","18","0","elderly","0"
"329590","relevance","18","18","0","women","0"
"329590","relevance","18","18","0","non_us","0"
"1033770","relevance","201","200","0","race","4"
"1033770","relevance","201","200","0","sexual_minorities","1"
"1033770","relevance","201","200","0","kids","35"
"1033770","relevance","201","200","0","elderly","16"
"1033770","relevance","201","200","0","women","22"
"1033770","relevance","201","200","0","non_us","54"
"867141","relevance","162","162","0","race","0"
"867141","relevance","162","162","0","sexual_minorities","0"
"867141","relevance","162","162","0","kids","7"
"867141","relevance","162","162","0","elderly","7"
"867141","relevance","162","162","0","women","8"
"867141","relevance","162","162","0","non_us","5"
"867141","date_desc","162","162","0","race","0"
"867141","date_desc","162","162","0","sexual_minorities","0"
"867141","date_desc","162","162","0","kids","7"
"867141","date_desc","162","162","0","elderly","7"
"867141","date_desc","162","162","0","women","8"
"867141","date_desc","162","162","0","non_us","5"
"329590","date_desc","18","18","0","race","0"
"329590","date_desc","18","18","0","sexual_minorities","0"
"329590","date_desc","18","18","0","kids","1"
"329590","date_desc","18","18","0","elderly","0"
"329590","date_desc","18","18","0","women","0"
"329590","date_desc","18","18","0","non_us","0"
"1033770","date_desc","201","200","0","race","4"
"1033770","date_desc","201","200","0","sexual_minorities","1"
"1033770","date_desc","201","200","0","kids","35"
"1033770","date_desc","201","200","0","elderly","16"
"1033770","date_desc","201","200","0","women","22"
"1033770","date_desc","201","200","0","non_us","54"
"262870","date_desc","46","46","0","race","0"
"262870","date_desc","46","46","0","sexual_minorities","0"
"262870","date_desc","46","46","0","kids","1"
"262870","date_desc","46","46","0","elderly","14"
"262870","date_desc","46","46","0","women","2"
"262870","date_desc","46","46","0","non_us","2"
"823412","date_desc","0","0","0","race","200"
"823412","date_desc","0","0","0","sexual_minorities","200"
"823412","date_desc","0","0","0","kids","200"
"823412","date_desc","0","0","0","elderly","200"
"823412","date_desc","0","0","0","women","200"
"823412","date_desc","0","0","0","non_us","200"
"823412","relevance","0","0","0","race","200"
"823412","relevance","0","0","0","sexual_minorities","200"
"823412","relevance","0","0","0","kids","200"
"823412","relevance","0","0","0","elderly","200"
"823412","relevance","0","0","0","women","200"
"823412","relevance","0","0","0","non_us","200"
"262870","relevance","46","46","0","race","0"
"262870","relevance","46","46","0","sexual_minorities","0"
"262870","relevance","46","46","0","kids","1"
"262870","relevance","46","46","0","elderly","14"
"262870","relevance","46","46","0","women","2"
"262870","relevance","46","46","0","non_us","2"
"452136","relevance","349","200","0","race","0"
"452136","relevance","349","200","0","sexual_minorities","0"
"452136","relevance","349","200","0","kids","126"
"452136","relevance","349","200","0","elderly","0"
"452136","relevance","349","200","0","women","20"
"452136","relevance","349","200","0","non_us","12"
"452136","date_desc","349","200","0","race","0"
"452136","date_desc","349","200","0","sexual_minorities","0"
"452136","date_desc","349","200","0","kids","122"
"452136","date_desc","349","200","0","elderly","0"
"452136","date_desc","349","200","0","women","25"
"452136","date_desc","349","200","0","non_us","13"
"1144039","date_desc","15","15","0","race","0"
"1144039","date_desc","15","15","0","sexual_minorities","0"
"1144039","date_desc","15","15","0","kids","2"
"1144039","date_desc","15","15","0","elderly","3"
"1144039","date_desc","15","15","0","women","2"
"1144039","date_desc","15","15","0","non_us","3"
"1144039","relevance","15","15","0","race","0"
"1144039","relevance","15","15","0","sexual_minorities","0"
"1144039","relevance","15","15","0","kids","2"
"1144039","relevance","15","15","0","elderly","3"
"1144039","relevance","15","15","0","women","2"
"1144039","relevance","15","15","0","non_us","3"
"672135","date_desc","0","0","0","race","200"
"672135","date_desc","0","0","0","sexual_minorities","200"
"672135","date_desc","0","0","0","kids","200"
"672135","date_desc","0","0","0","elderly","200"
"672135","date_desc","0","0","0","women","200"
"672135","date_desc","0","0","0","non_us","200"
"672135","relevance","0","0","0","race","200"
"672135","relevance","0","0","0","sexual_minorities","200"
"672135","relevance","0","0","0","kids","200"
"672135","relevance","0","0","0","elderly","200"
"672135","relevance","0","0","0","women","200"
"672135","relevance","0","0","0","non_us","200"
"923102","relevance","293","200","0","race","0"
"923102","relevance","293","200","0","sexual_minorities","0"
"923102","relevance","293","200","0","kids","18"
"923102","relevance","293","200","0","elderly","40"
"923102","relevance","293","200","0","women","13"
"923102","relevance","293","200","0","non_us","30"
"923102","date_desc","293","200","0","race","0"
"923102","date_desc","293","200","0","sexual_minorities","0"
"923102","date_desc","293","200","0","kids","12"
"923102","date_desc","293","200","0","elderly","44"
"923102","date_desc","293","200","0","women","12"
"923102","date_desc","293","200","0","non_us","30"
"633950","relevance","14","14","0","race","0"
"633950","relevance","14","14","0","sexual_minorities","0"
"633950","relevance","14","14","0","kids","1"
"633950","relevance","14","14","0","elderly","0"
"633950","relevance","14","14","0","women","0"
"633950","relevance","14","14","0","non_us","0"
"633950","date_desc","14","14","0","race","0"
"633950","date_desc","14","14","0","sexual_minorities","0"
"633950","date_desc","14","14","0","kids","1"
"633950","date_desc","14","14","0","elderly","0"
"633950","date_desc","14","14","0","women","0"
"633950","date_desc","14","14","0","non_us","0"
"549387","relevance","269","200","0","race","0"
"549387","relevance","269","200","0","sexual_minorities","0"
"549387","relevance","269","200","0","kids","10"
"549387","relevance","269","200","0","elderly","7"
"549387","relevance","269","200","0","women","8"
"549387","relevance","269","200","0","non_us","11"
"549387","date_desc","269","200","0","race","0"
"549387","date_desc","269","200","0","sexual_minorities","0"
"549387","date_desc","269","200","0","kids","13"
"549387","date_desc","269","200","0","elderly","7"
"549387","date_desc","269","200","0","women","8"
"549387","date_desc","269","200","0","non_us","11"
"1092709","relevance","161","161","0","race","0"
"1092709","relevance","161","161","0","sexual_minorities","0"
"1092709","relevance","161","161","0","kids","40"
"1092709","relevance","161","161","0","elderly","20"
"1092709","relevance","161","161","0","women","4"
"1092709","relevance","161","161","0","non_us","30"
"1092709","date_desc","161","161","0","race","0"
"1092709","date_desc","161","161","0","sexual_minorities","0"
"1092709","date_desc","161","161","0","kids","40"
"1092709","date_desc","161","161","0","elderly","20"
"1092709","date_desc","161","161","0","women","4"
"1092709","date_desc","161","161","0","non_us","30"
"281223","relevance","29","29","0","race","0"
"281223","relevance","29","29","0","sexual_minorities","0"
"281223","relevance","29","29","0","kids","14"
"281223","relevance","29","29","0","elderly","6"
"281223","relevance","29","29","0","women","0"
"281223","relevance","29","29","0","non_us","0"
"281223","date_desc","29","29","0","race","0"
"281223","date_desc","29","29","0","sexual_minorities","0"
"281223","date_desc","29","29","0","kids","14"
"281223","date_desc","29","29","0","elderly","6"
"281223","date_desc","29","29","0","women","0"
